,rest_id,rest_name,locality,cuisines,cost_for_two,ratings,votes
850,17115275,Wok Inn,St Bernard/Elmwood Place,['Chinese'],$,4.2,19
851,17115920,Bake's Place,Downtown,"['Breakfast', 'Sandwich']",$,3.8,15
852,17116910,Next Chapter Restaurant/Cafe,Walnut Hills/Mount Adams,"['Breakfast', 'Bar Food', 'Sandwich']",$,3.4,21
853,17114761,St Lawrence Bakery,Price Hill/Fairmount,['Bakery'],$,4.2,24
854,17116608,Gyro Plaza Cafe,Delhi,"['American', 'Afghan']",$,3.5,22
855,17116916,True West Coffee,Hamilton,"['Breakfast', 'Coffee and Tea', 'Sandwich']",$,3.8,19
856,17117513,Sushi Samurais,West Chester,"['Japanese', 'Sushi']",$$,3.4,13
857,17116971,New Garden,Campbell County,"['Chinese', 'Japanese', 'Sushi']",$,3.7,18
858,17112263,Buffalo Bob's Family Restaurant,Florence,"['Burger', 'Bar Food', 'Sandwich']",$,3.4,24
859,17117983,Goodfellas Pizzeria,Over-the-Rhine/Mount Auburn,['Pizza'],$$,3.5,15
860,18398352,Press on Monmouth,Campbell County,"['Coffee and Tea', 'Sandwich']",$$,3.2,7
861,17113933,Mount Adams Pavilion,Walnut Hills/Mount Adams,"['American', 'Burger', 'Bar Food']",$,2.9,17
862,17115678,Shaddock's Pizza,Middletown,"['Pizza', 'Sandwich']",$,4.0,21
863,17118001,Brick House,Sharonville,['Pizza'],$$,3.2,17
864,17117057,Imperial Wok,Deer Park/Madeira,['Chinese'],$,3.7,16
865,17114631,Skip's Bagel Deli,West Chester,"['Breakfast', 'Sandwich']",$,3.7,25
866,17113323,In-Between Tavern,Downtown,['American'],$,3.4,23
867,17116329,10 West,Covington,['American'],$$,3.6,13
868,17116633,Lobsta Bakes of Maine,Newtown,['Seafood'],$$,3.9,23
869,17114882,Sunny Deli,Downtown,"['Korean', 'Sandwich']",$,3.6,16
870,18503942,Court Street Lobster Bar,Downtown,['Seafood'],$$,3.1,5
871,17114376,Queen City Pizza,Cheviot/Westwood,"['Pizza', 'Sandwich', 'Healthy Food']",$,3.8,25
872,17116150,Beef O Brady's,Campbell County,"['Burger', 'Bar Food']",$,2.5,20
873,17116387,Cincinnati Fins Feathers & BarBQ,Downtown,"['BBQ', 'Sandwich']",$,3.3,19
874,17112903,The Establishment,Hyde Park/Mount Lookout,"['American', 'Bar Food']",$,3.4,18
875,17115994,Bar at Palm Court,Downtown,['Bar Food'],$,3.6,25
876,17116822,Marcella's Doughnuts & Bakery,Amelia,[],$,3.7,21
877,17113980,New China,Mason,['Chinese'],$,3.8,21
878,17112632,Corinthian Restaurant and Lounge,Clifton/Avondale,"['Greek', 'Italian', 'Mediterranean']",$$,3.4,22
879,18236074,Bru Burger Bar - Cincinnati,Downtown,"['American', 'Burger', 'Sandwich', 'Salad']",$$,3.1,12
880,17115965,Hot Wok,Crescent Springs/Fort Wright,"['Chinese', 'Sushi']",$$,3.5,20
881,17116203,Wild Bistro,Oxford,"['Chinese', 'Korean', 'Teriyaki']",$$$,3.8,23
882,17113379,Steak Nina,College Hill/Mt Healthy,"['American', 'Burger', 'Steak']",$,3.7,13
883,17114566,Scherpies Produce & Deli,St Bernard/Elmwood Place,"['Burger', 'Sandwich']",$,4.0,16
884,17116226,China One,Fairfax,['Chinese'],$,3.6,16
885,17115011,Timmys Wok,Loveland,['Chinese'],$,3.8,24
886,17117249,Tres Belle Cakes and Coffee Shop,Wyoming/Arlington Heights/Reading,"['Coffee and Tea', 'Desserts']",$,3.5,12
887,17112222,Brew House,Walnut Hills/Mount Adams,"['Burger', 'Bar Food', 'Sandwich']",$,3.4,15
888,17113437,Jolly's Drive-in,Hamilton,"['Burger', 'Fast Food']",$,4.1,28
889,17113505,King's Country Inn,Cleves,"['American', 'Bar Food', 'Seafood']",$,3.8,18
890,17117941,Los Potrillos,Clifton/Avondale,['Mexican'],$$,3.7,16
891,17112992,Fresh Market,Oakley/Pleasant Ridge,"['Sandwich', 'Sushi']",$,3.6,24
892,17117143,Original Pancake House,Anderson Township,"['American', 'Diner']",$,3.5,19
893,17839684,Roney's,Milford,"['Fast Food', 'Sandwich']",$,2.9,5
894,17116578,Keegan's Seafood,Anderson Township,"['Seafood', 'American']",$$,3.6,22
895,17112265,Buffalo Joes,Fairfield,"['Burger', 'Bar Food']",$,3.6,22
896,17113466,Cone Zone,Cheviot/Westwood,"['Desserts', 'Fast Food']",$,3.8,18
897,17113687,Lucy's Deli,Wyoming/Arlington Heights/Reading,['American'],$,3.8,19
898,17112358,Cafe DeVine,Downtown,"['Cafe', 'Burger', 'Sandwich']",$,3.5,23
899,17114251,Pilot Inn,Oakley/Pleasant Ridge,"['Burger', 'Bar Food', 'Sandwich']",$,3.8,21
900,17117521,Chappy's Bourbon Bar & Bites,Milford,"['BBQ', 'Bar Food']",$$,2.9,16
901,17117225,Mockingbirds Cafe,Middletown,"['Breakfast', 'Sandwich']",$,3.4,13
902,17115795,Phan-Shin Chinese Restaurant,Oxford,"['Chinese', 'Thai']",$,3.5,26
903,17115907,Heritage Tastings at The Cottage,Plaineville,['Tea'],$$$,3.5,14
904,17117517,The Conscious Kitchen,Clifton/Avondale,['Vegetarian'],$,3.7,16
905,17115766,Bruno's Pizza,Oxford,['Pizza'],$,3.4,23
906,17117449,Spinning Fork,Middletown,"['Italian', 'Seafood']",$$,3.6,17
907,17112236,Bridge House,Wyoming/Arlington Heights/Reading,['Diner'],$,3.4,16
908,17116600,Cincy Flying Pig Catering / Restaurant,Landen,['BBQ'],$$,3.6,21
909,17116726,Asian Buffet,Fairfield,"['Asian', 'International', 'Sushi']",$,3.3,15
910,17116686,Golden Cincinnati Deli - Yummy Yummy,Landen,"['Desserts', 'International', 'Eastern European']",$,3.5,12
911,17113356,J Taps Bar and Grill,Cheviot/Westwood,"['American', 'Greek']",$,3.7,20
912,17113216,Lee's Chinese Restaurant,Fairfield,['Chinese'],$$,3.9,18
913,17116979,Mama Lo Hizo,Over-the-Rhine/Mount Auburn,['Mexican'],$,3.3,15
914,17117352,Kanpai Japanese Steakhouse,Blue Ash,"['Japanese', 'Sushi']",$$,3.4,16
915,17112882,El Valle Verde Taqueria,Hamilton,['Mexican'],$,3.6,17
916,17116945,Eat Mobile Dining,St Bernard/Elmwood Place,"['Italian', 'Mediterranean', 'Sandwich']",$,3.5,18
917,17116609,Cancun Mexican Grille,Cheviot/Westwood,"['Mexican', 'Tex-Mex']",$,3.5,24
918,17117417,J Gumbo's,Blue Ash,['Cajun'],$,3.2,20
919,17112596,Cobblestone Cafe,Campbell County,['Sandwich'],$,3.8,21
920,17114177,Peking,Covington,['Chinese'],$,4.1,22
921,17115327,Mixx Ultra Lounge,Over-the-Rhine/Mount Auburn,"['Bar Food', 'Sushi']",$$$,3.8,21
922,17116549,Taqueria Paisano's,Hamilton,['Mexican'],$,3.7,17
923,17117089,Thirsty's Oasis,Mason,['American'],$$,3.4,19
924,17112215,Boston Market,Hyde Park/Mount Lookout,"['Diner', 'Fast Food']",$$,3.5,24
925,17117669,Maverick Chocolate Co.,Over-the-Rhine/Mount Auburn,['Desserts'],$,3.4,13
926,17112510,China House,Milford,['Chinese'],$,3.8,23
927,17115652,Meadows,Middletown,['American'],$$$,3.8,15
928,17113981,New China,West Chester,['Chinese'],$,4.0,17
929,17116296,EAT 201,Downtown,"['BBQ', 'Burger', 'Pizza']",$,3.7,18
930,17117763,Rusconi Pizza,Downtown,"['Italian', 'Pizza', 'Sandwich']",$$,3.3,13
931,17117260,Catch-a-Fire Pizza,Oakley/Pleasant Ridge,['Pizza'],$$$,3.5,15
932,17117559,Dickey's Barbecue Pit,Amelia,['Fast Food'],$,3.2,15
933,17117259,El Cholula mexican restaurant,Symmes,['Mexican'],$$,3.5,15
934,17112495,China City Buffet,Cheviot/Westwood,['Chinese'],$,3.6,21
935,17113699,Madison Diner,Madisonville,"['Diner', 'Sandwich']",$,3.5,7
936,17115800,Reily Pizza,Oxford,['Pizza'],$,3.8,17
937,17113979,New China,Maineville,['Chinese'],$,3.9,20
938,17114810,Stringtown Bar & Grill,Florence,['American'],$,3.7,16
939,17117950,Combs Bar-B-Q Central,Middletown,"['American', 'BBQ']",$$$,3.3,8
940,17115097,Village Pizza & Diner,Maineville,"['Diner', 'Pizza']",$,3.6,18
941,17115831,Dragon China,Trenton,['Chinese'],$,3.8,22
942,17114173,Pearls Diner,Fairfield,"['American', 'Breakfast', 'Diner']",$,3.6,18
943,17113364,Jade Buffet,Springdale,['Chinese'],$,3.4,16
944,17116110,Sweet Tooth Candies,Campbell County,['Desserts'],$,3.5,19
945,17117130,Kimmy's Kupcakes,Maineville,['Desserts'],$,3.3,10
946,17117091,May Café,Milford,"['American', 'Italian', 'Sandwich']",$,3.7,17
947,17113064,Garzelli's Pub & Pizza,Erlanger,"['Pizza', 'Sandwich', 'Healthy Food']",$,3.7,17
948,17117444,Drake's,Florence,"['American', 'Bar Food', 'Sushi']",$$$,3.6,20
949,17112588,Clermont Springs Carryout,Anderson Township,['American'],$,3.8,18
950,17117895,Madtree Brewing Company,Oakley/Pleasant Ridge,['Bar Food'],$,3.5,16
951,17116603,El Jinete,Crescent Springs/Fort Wright,['Mexican'],$,3.7,18
952,17112182,Bob Evans,Blue Ash,"['American', 'Breakfast']",$,3.3,17
953,17112881,El Valle Verde,Carthage,"['Mexican', 'Seafood']",$,3.9,19
954,17114892,Sweet's n Eat's,Delhi,['Desserts'],$,3.8,21
955,17117212,Gigi's Cupcakes,Deer Park/Madeira,['Desserts'],$,3.4,16
956,17116525,La Canasta,Colerain Township,['Mexican'],$,3.6,16
957,17113352,J Annette's Cheesecakes,West Chester,[],$$,3.6,18
958,17117213,Gigi's Cupcakes,Florence,['Desserts'],$,3.2,14
959,17115775,El Burrito Loco,Oxford,['Mexican'],$,3.6,22
960,17115629,Jug,Middletown,"['American', 'Burger', 'Desserts']",$,3.9,20
961,17116737,Blue Oven Bakery,Williamsburg,[],$,3.5,19
962,17839682,Firebirds Wood Fired Grill,Mason,"['Seafood', 'Steak', 'Bar Food']",$$$,3.4,11
963,17116359,Hold The Nuts,Deer Park/Madeira,['Desserts'],$,3.8,18
964,17116263,Little Shanghai‎,Loveland,['Chinese'],$,3.6,17
965,17117109,Jack in the Box,Oakley/Pleasant Ridge,['Fast Food'],$,3.5,17
966,17117882,Golden Tajine,Northside,"['Mediterranean', 'Middle Eastern', 'Moroccan']",$,3.6,14
967,17116336,Cincinnati Dinner Train,Madisonville,['American'],$$$$,3.5,17
968,17117486,Hwy 55,Clifton/Avondale,"['Burger', 'Diner', 'Sandwich']",$$,3.3,10
969,17117282,Mio's,Clifton/Avondale,"['Pizza', 'Sandwich', 'Healthy Food']",$$,3.3,14
970,17115511,Feed Mill Restaurant & Pizza,Felicity,['Pizza'],$,3.7,12
971,17114310,Pizza di Roma Eastgate,Union Township,['Pizza'],$$,3.2,7
972,17113604,Lee's Famous Recipe Chicken,Norwood,"['Fast Food', 'Southern']",$,3.3,6
973,17113351,J & W Sandwich Shoppe,Norwood,['Sandwich'],$,3.9,19
974,17116635,El Rancho Grande,West Chester,['Mexican'],$$,3.5,20
975,17115492,Lin's Garden Inn,Cleves,['Chinese'],$,3.8,7
976,17117236,Double Dragon II,Norwood,['Chinese'],$$,3.5,11
977,17114331,Popeyes Louisiana Kitchen,Hyde Park/Mount Lookout,['Fast Food'],$,3.5,22
978,17115410,Peking House,Amelia,['Chinese'],$,3.8,18
979,17116447,Family's Main Street Cafe,Walton,['American'],$,3.4,13
980,17117244,Fricker's,West Chester,['American'],$,3.1,17
981,17113707,Magic Wok,Plaineville,['Chinese'],$$,3.6,17
982,17112555,Chubby's Pizza,South Lebanon,['Pizza'],$,3.8,22
983,17115301,Fries Cafe,Clifton/Avondale,"['American', 'Cafe']",$,3.6,21
984,18214205,Bibibop,West Chester,"['Korean', 'Asian']",$$,3.2,6
985,17838483,15 North Pizza,Campbell County,['Pizza'],$$,3.4,15
986,17117948,Big Greek Cafe,Harrison,"['Greek', 'Mediterranean']",$,3.5,15
987,17115912,Donna's Gourmet Cookies,Montgomery,['Desserts'],$,3.6,19
988,17116079,Bridgetown Finer Meats & Wine Shop,Cheviot/Westwood,['Sandwich'],$,3.9,20
989,17115658,Milton's Donuts,Middletown,['Donuts'],$,3.9,21
990,17117896,Rhinegeist Brewery,Over-the-Rhine/Mount Auburn,[],$,3.5,16
991,17113179,Gourmet Wok,Cold Spring/Alexandria,['Chinese'],$,3.6,16
992,17117105,Mt. Carmel Brewing Company,Union Township,['Bar Food'],$$$,3.5,17
993,17117875,Camp Washington Steak & Lemonade,Price Hill/Fairmount,['Sandwich'],$,3.4,9
994,18233494,Green Papaya,Mariemont,"['Thai', 'Sushi', 'Asian']",$$,2.9,7
995,17114783,Starbucks,Florence,['Coffee and Tea'],$,3.6,20
996,17116147,Twisted Sisters Café,Campbell County,['Sandwich'],$,3.8,14
997,17113695,Machine Room Grille,Downtown,"['American', 'Burger']",$,2.4,17
998,17113880,Midway Cafe,Campbell County,['American'],$,3.3,13
999,17114326,Ponderosa,Florence,['Steak'],$$,2.4,13
1000,17112511,China House,Symmes,['Chinese'],$,3.6,15
1001,17113378,Gameworks Grill,Campbell County,"['Burger', 'Pizza', 'Sandwich']",$$,3.1,20
1002,17116049,A Spoon Fulla Sugar Bakery,Symmes,[],$,3.8,18
1003,17116985,Grandma's Pizza,Loveland,"['Pizza', 'Sandwich', 'Healthy Food']",$$,3.7,13
1004,17117437,Balance Cafe & Smoothies,Loveland,"['Breakfast', 'Beverages', 'Healthy Food']",$,3.4,12
1005,17111954,Anna's Family Restaurant,Norwood,"['American', 'Diner', 'Sandwich']",$,3.5,16
1006,17117876,Dean's Hops and Vines,Cheviot/Westwood,"['Sandwich', 'Tapas']",$,3.3,5
1007,17112526,China Wok,Colerain Township,['Chinese'],$,3.8,14
1008,17113635,Lone Star Steakhouse & Saloon,Mason,['Steak'],$$,3.4,16
1009,17116415,Nick & Tony's Double Decker Cafe,Covington,['Sandwich'],$,3.5,13
1010,17113888,Milillo's Pizza,Hamilton,"['American', 'Desserts', 'Pizza']",$,3.9,23
1011,18276022,El Camino,Hyde Park/Mount Lookout,['American'],$$,3.3,10
1012,17113284,Hong Kong Grand Buffet,Campbell County,['Chinese'],$,3.5,15
1013,17756549,Hidden Dragon Restaurant,Cold Spring/Alexandria,"['American', 'Asian']",$,3.4,11
1014,17117230,Cancun Mexican Restaurant and Cantina,Crescent Springs/Fort Wright,['Mexican'],$$,3.4,17
1015,17116847,Aladdin Cafe,Cold Spring/Alexandria,"['Mediterranean', 'Middle Eastern']",$,3.4,17
1016,17112975,Foley's Irish Pub,Wyoming/Arlington Heights/Reading,"['British', 'Bar Food']",$,3.6,13
1017,17115926,Kitty's Coffee,Downtown,['Coffee and Tea'],$,3.6,16
1018,17114736,Sonic Drive-In,Landen,['Fast Food'],$,3.6,16
1019,17117241,Asian Gourmet,Lebanon,"['Chinese', 'Japanese', 'Thai']",$$,3.4,17
1020,17112034,Asian Buffet,Florence,"['Asian', 'Chinese']",$,3.3,19
1021,17113409,Jerzee's Pub & Grub,Campbell County,"['Burger', 'Bar Food', 'Sandwich']",$,3.6,16
1022,17113228,Grille at Palm Court,Downtown,['Bar Food'],$$,3.5,15
1023,17117819,Double J Cafe,Loveland,"['American', 'BBQ']",$,3.5,13
1024,17115370,China King,Independence,['Chinese'],$,3.6,14
1025,17116866,Streetpops,Over-the-Rhine/Mount Auburn,['Desserts'],$,3.6,20
1026,17117061,Panda Express,West Chester,['Fast Food'],$,3.4,17
1027,17112485,Chili's,Springdale,['American'],$$,3.2,19
1028,17112979,Fort Thomas Pizza & Tavern,Campbell County,"['Burger', 'Pizza', 'Healthy Food']",$$$,3.5,20
1029,17112649,Covington Chili,Covington,"['Fast Food', 'Chili']",$,3.4,14
1030,17117542,All8Up,Hamilton,"['Italian', 'Pizza', 'Sandwich']",$,3.3,13
1031,17114148,Par's Place,Fairfield,['American'],$,3.5,17
1032,17117589,Breadsmith,Hyde Park/Mount Lookout,[],$,3.6,13
1033,18660224,Boomtown Biscuits & Whiskey,Over-the-Rhine/Mount Auburn,"['American', 'Sandwich']",$$,3.3,8
1034,17115951,R.P. McMurphy's,Hyde Park/Mount Lookout,['Bar Food'],$,3.2,21
1035,17116714,Cancun Mexican Bar & Grill,Forest Park,['Mexican'],$,3.6,15
1036,17111950,Angilo's Pizza,Wyoming/Arlington Heights/Reading,['Pizza'],$,3.4,14
1037,17112156,Game On,Monfort Heights/White Oak,"['Bar Food', 'Sandwich', 'Healthy Food']",$,3.8,12
1038,17113322,Imperial Family,Cheviot/Westwood,"['Breakfast', 'Diner', 'Sandwich']",$,3.6,12
1039,17116228,Z Place,Montgomery,"['Bar Food', 'Deli']",$$$,3.5,13
1040,17116265,Mio's Pizza,Loveland,"['Pizza', 'Sandwich', 'Healthy Food']",$,3.5,18
1041,17116997,Walker Bros. Ice Cream,Montgomery,"['Desserts', 'Ice Cream']",$,3.5,10
1042,17112938,Fillmore's Dairy Hut,Florence,"['American', 'Desserts', 'Diner']",$,3.6,19
1043,17116420,Dairy Corner,Newtown,['Desserts'],$,3.5,15
1044,17117187,Igby's Bar,Downtown,[],$$,3.3,9
1045,17117302,Stained 1054 Bistro,Middletown,['American'],$$$,3.5,11
1046,17117535,Keegan's Seafood,Hyde Park/Mount Lookout,['Seafood'],$$,3.3,9
1047,17112291,Buffalo Wings & Rings,Fairfield,"['Burger', 'Bar Food']",$,3.3,15
1048,17117069,Green Kayak Market,New Richmond,['Sandwich'],$,3.5,7
1049,17116908,Hebron Grille,Hebron,"['American', 'Burger', 'Bar Food']",$$,3.5,12
1050,17114513,Ruby Tuesday,Blue Ash,['American'],$$,3.3,16
1051,17112083,Bargos Grill and Tap,Springdale,"['Burger', 'Bar Food', 'Sandwich']",$,3.4,15
1052,17112972,Flubs Dari-Ette,Fairfield,['Desserts'],$,4.0,20
1053,17113201,Great China,Withamsville,['Chinese'],$,3.8,16
1054,17116743,Izzy's,Madisonville,"['Sandwich', 'Healthy Food']",$,3.4,12
1055,17113626,Little Dutch Bakery,College Hill/Mt Healthy,[],$,3.7,17
1056,17113291,Hooligans Pub,Oakley/Pleasant Ridge,"['American', 'Burger', 'Bar Food']",$$$,3.6,17
1057,17116517,The Art of Entertaining,Hyde Park/Mount Lookout,['American'],$$$,3.4,14
1058,17117605,Mr. Sushi,Clifton/Avondale,"['Japanese', 'Korean', 'Sushi']",$$,3.4,13
1059,17117347,Chateaux Beirut Restaurant,West Chester,"['Mediterranean', 'Middle Eastern']",$,3.6,14
1060,17116082,Madonna's Bar & Grill,Downtown,"['Burger', 'Bar Food', 'Sandwich']",$,3.6,20
1061,17112491,China Buffet,Union Township,['Chinese'],$,3.3,15
1062,17115113,Waffle House,Covington,"['American', 'Breakfast']",$,3.4,13
1063,17116326,Doris & Sonny's Homelike Restaurant,Cleves,"['Breakfast', 'Burger', 'Diner']",$,3.9,14
1064,17117128,The Draft Bar and Grille,West Chester,"['Bar Food', 'Sandwich']",$,3.5,13
1065,17112746,Dickmann's Kentucky Sports Cafe,Crescent Springs/Fort Wright,"['Pizza', 'Bar Food']",$,3.8,17
1066,17112660,Cretan Grill,Carthage,"['American', 'Burger', 'Chili']",$,3.5,8
1067,17114457,Richie's Fast Food,Clifton/Avondale,['Southern'],$,3.6,17
1068,17114808,Strasse Haus,Covington,"['Brazilian', 'German']",$,3.6,14
1069,17117065,SugarSnap!,Downtown,"['Coffee and Tea', 'Desserts']",$,3.4,13
1070,17114055,Oriental X-Press,Covington,"['Asian', 'Chinese', 'Thai']",$,3.9,16
1071,17115611,China Garden,Middletown,['Chinese'],$,4.0,14
1072,17113884,Mike's Chili & Gyros,Hamilton,"['Greek', 'Sandwich', 'Chili']",$,3.8,18
1073,17113060,Gano Tavern,West Chester,"['American', 'Burger']",$$$,3.6,10
1074,17112634,Corner Coffee Cafe,Symmes,"['Coffee and Tea', 'Sandwich', 'Tea']",$,3.9,15
1075,17115460,Chubby's Pizza & Dairy Point,Blanchester,"['American', 'Burger', 'Desserts']",$,3.6,13
1076,17843412,Milya Cafe,Blue Ash,['Middle Eastern'],$$,3.2,10
1077,17116419,Marco's Pizza,Deer Park/Madeira,['Pizza'],$,3.4,15
1078,17115801,SDS Pizza,Oxford,['Pizza'],$,3.7,19
1079,17116015,Hookah Cafe,Clifton/Avondale,"['Coffee and Tea', 'Tea']",$,3.7,14
1080,17116540,Bow Tie Cafe,Walnut Hills/Mount Adams,"['Breakfast', 'Sandwich']",$,3.6,15
1081,17117263,La Hiro Sushi and Sweets,Florence,"['Desserts', 'Japanese', 'Sushi']",$$,3.4,11
1082,17117905,Macaron Bar,Over-the-Rhine/Mount Auburn,"['Coffee and Tea', 'Desserts']",$,3.4,12
1083,17112614,Cold Stone Creamery,Campbell County,['Ice Cream'],$,3.2,17
1084,17116061,Marco's Pizza,Cheviot/Westwood,['Pizza'],$,3.4,11
1085,17116264,Marco's Pizza,Loveland,['Pizza'],$,3.4,16
1086,17117043,Orange Leaf,Downtown,['Desserts'],$,3.5,19
1087,17117414,Which Wich,Symmes,"['Desserts', 'Sandwich', 'Vegetarian']",$,3.4,14
1088,17112908,Fairfield Pizzeria,Fairfield,"['Italian', 'Pizza']",$,3.6,15
1089,17113676,Mahogany's Coffeehouse and Bar,Covington,"['American', 'Burger', 'Bar Food']",$$,2.4,13
1090,17113423,Jocko's Chicken and Seafood,Fairfield,"['Fast Food', 'Seafood']",$,3.6,16
1091,17822829,Bub's Pizza Bar,Hyde Park/Mount Lookout,"['Pizza', 'Sandwich']",$$$,3.0,9
1092,17112842,Dragon City II,Wyoming/Arlington Heights/Reading,['Chinese'],$,3.6,17
1093,17114465,Rima's Diner,Covington,"['American', 'Coffee and Tea', 'Diner']",$,3.4,13
1094,17115981,The Lil' Goodie Shoppe,Colerain Township,"['Burger', 'Desserts']",$,3.8,16
1095,17112669,Crow's Nest Irish Pub,Delhi,"['British', 'Bar Food']",$,3.5,17
1096,17115966,Bean Haus,Over-the-Rhine/Mount Auburn,"['Coffee and Tea', 'Beverages']",$,3.3,14
1097,17116655,Hot Head Burritos,West Chester,"['Fast Food', 'Southwestern', 'Tex-Mex']",$,3.3,18
1098,17117864,12 Degrees Italian Ice,Maineville,['Desserts'],$,3.4,12
1099,17113462,Freda's Corner Cafe,College Hill/Mt Healthy,"['American', 'Breakfast', 'Sandwich']",$,3.5,12
1100,17116445,Loveland Sweets,Loveland,"['Coffee and Tea', 'Desserts']",$,3.6,15
1101,17116555,Sushi Bears,Over-the-Rhine/Mount Auburn,"['Desserts', 'Indian', 'Sushi']",$,2.4,16
1102,17117274,DiStasi Banquet Center at 400,Wyoming/Arlington Heights/Reading,['American'],$$$,3.6,11
1103,17784424,Fairfield Coffee,Fairfield,['Coffee and Tea'],$,2.9,9
1104,17117481,Dancing Roll,West Chester,"['Japanese', 'Korean', 'Sushi']",$$,3.6,16
1105,17945204,Dewey's Pizza,Cheviot/Westwood,['Pizza'],$$$,3.0,7
1106,17112878,El Rio Bravo,Cold Spring/Alexandria,['Mexican'],$,3.7,14
1107,17117009,A Music Cafe,Loveland,"['American', 'Sandwich']",$$,3.2,8
1108,17117871,D. Burnham's,Downtown,"['American', 'Seafood']",$$$$,3.7,13
1109,17112109,Bee's Donuts,Fairfield,['Donuts'],$,3.8,12
1110,17116167,Monk's Kitchen,Harrison,"['Pizza', 'Sandwich', 'Healthy Food']",$,3.7,10
1111,17116751,Country Kitchen - Lebanon,Lebanon,['American'],$,3.4,13
1112,17114915,TGI Fridays,Colerain Township,['American'],$$,3.4,13
1113,17117040,Holler Hops & Grill,Burlington,"['Burger', 'Bar Food']",$$,3.7,15
1114,17117455,Top of the Park,Downtown,"['American', 'Tapas']",$$,3.3,8
1115,17838476,Zona VIP,Springdale,"['Colombian', 'Fast Food']",$,3.1,7
1116,17115289,Yum Yum Chinese Restaurant,Downtown,['Chinese'],$$,3.5,13
1117,17838479,Marcella's Doughnuts & Bakery,Anderson Township,[],$,3.0,5
1118,17114803,Stephens' Old Village,Cheviot/Westwood,"['American', 'Breakfast', 'Sandwich']",$,3.7,16
1119,17115864,Golden Wok,Burlington,['Chinese'],$,3.4,11
1120,17116890,Uncle T's Eatery,Batavia,"['Breakfast', 'Burger', 'Diner']",$,3.4,12
1121,17111872,A Forkable Feast,Oakley/Pleasant Ridge,"['American', 'Diner', 'Pizza']",$,3.5,15
1122,17115608,Central Pastry Shop,Middletown,[],$,3.7,17
1123,17117848,Sweets By Ladawn,Deer Park/Madeira,['Desserts'],$,3.3,6
1124,17112522,China Star,Erlanger,"['Chinese', 'Thai']",$,3.8,16
1125,17113807,McDonald's,Hyde Park/Mount Lookout,['Fast Food'],$,2.3,16
1126,17117476,San Luis Grill & Taqueria,Cheviot/Westwood,['Mexican'],$,3.5,10
1127,17112766,Domino's Pizza,Clifton/Avondale,"['Fast Food', 'Pizza']",$,3.3,13
1128,17116681,J&W Bar-B-Que,Oakley/Pleasant Ridge,"['American', 'BBQ', 'Southern']",$,3.5,8
1129,17115880,China Wok Restaurant,Hebron,['Chinese'],$,3.7,11
1130,17115753,Little River Cafe,Oregonia,['American'],$,3.6,12
1131,17117497,Mama Mimi's Take 'N Bake Pizza,Oakley/Pleasant Ridge,['Pizza'],$$,3.4,8
1132,17113161,Golden Corral,Union Township,[],$$,3.0,17
1133,18377426,Singha Contemporary Thai & Sushi,Hyde Park/Mount Lookout,"['Asian', 'Sushi', 'Thai']",$$,3.2,6
1134,17114720,Snappy Tomato Pizza,Downtown,"['Pizza', 'Sandwich']",$,3.5,14
1135,17117228,Local Pub,Hebron,"['American', 'Bar Food']",$,2.7,9
1136,17113193,Grand Buffet,Cheviot/Westwood,['Chinese'],$,3.4,14
1137,17112220,Branch Hill Coffee,Symmes,"['American', 'Coffee and Tea']",$,3.7,15
1138,17116570,Mi Familia,Springdale,[],$$,3.6,13
1139,17113410,Jet Coffee,Florence,"['Cafe', 'Coffee and Tea']",$,3.7,12
1140,17113719,Maloney's Pub,Delhi,"['Burger', 'Bar Food', 'Sandwich']",$,3.6,14
1141,17114112,Papa John's Pizza,Downtown,"['Fast Food', 'Pizza']",$,3.4,14
1142,17114621,Siss Family Affair,Campbell County,"['Burger', 'Diner', 'Steak']",$,3.6,15
1143,17116133,Plum Street Cafe,Downtown,"['Burger', 'Bar Food', 'Chili']",$,3.6,14
1144,17784378,Butterbee's American Grille,Milford,['American'],$$,2.7,7
1145,17112101,BB Riverboats,Campbell County,['American'],$$$,3.2,5
1146,17112955,First Wok Chinese,Erlanger,['Chinese'],$,3.7,17
1147,17116718,The Phelps Bar,Downtown,['Tapas'],$$,3.5,10
1148,17116044,Whole Foods Market,Mason,"['American', 'International']",$,3.4,15
1149,17117102,Hawaiian Shave Ice Trailside,Loveland,['Desserts'],$,3.6,11
1150,17112256,Bruster's Ice Cream,Florence,"['Desserts', 'Ice Cream']",$,3.7,17
1151,17117134,Uncle Mo's Cafe,Downtown,"['Greek', 'Mediterranean', 'Healthy Food']",$,3.6,13
1152,17113055,Funny Bone,Campbell County,"['Burger', 'Bar Food', 'Sandwich']",$$,2.4,13
1153,18461086,Frenchie Fresh,Norwood,"['American', 'French']",$$$,3.0,4
1154,17116166,Blue Chip Cookies,Deer Park/Madeira,['Desserts'],$,3.5,15
1155,17117161,Breadbasket & Pastry Co,Colerain Township,"['Coffee and Tea', 'Sandwich']",$,3.6,12
1156,17117653,Hyde Park Gourmet Food & Wine,Hyde Park/Mount Lookout,"['American', 'Sandwich']",$,3.0,3
1157,17117902,Bangkok St,Deer Park/Madeira,['Thai'],$$,3.3,13
1158,17112196,Bogarts,Clifton/Avondale,['American'],$,2.7,16
